what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380215605012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380215605067
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380215605117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380215605169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380215605216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380215605266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380215605319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380215605371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380215605421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380215605473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380215605523
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380215605789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380215605969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380215606164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380215606343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380215606513
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380215606919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380215609197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380215843898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380215864554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380215865132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380217035074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380217037384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380225350497
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1380225353958
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380225354382
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380225354487
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1380225367366
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380225367583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380225422596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380225423356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380225423595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380225451589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380225769741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380225772321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380226143655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380227509932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380228021737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380228211321
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1380228290729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380228292490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380228381597
